ItinID;MktID;MktCoupons;Year;Quarter;OriginAirportID;OriginAirportSeqID;OriginCityMarketID;Origin;OriginCountry;OriginStateFips;OriginState;OriginStateName;OriginWac;DestAirportID;DestAirportSeqID;DestCityMarketID;Dest;DestCountry;DestStateFips;DestState;DestStateName;DestWac;AirportGroup;WacGroup;TkCarrierChange;TkCarrierGroup;OpCarrierChange;RPCarrier;TkCarrier;OpCarrier;BulkFare;Passengers;MktFare;MktDistance;MktDistanceGroup;MktMilesFlown;NonStopMiles;ItinGeoType;MktGeoType
201513772623;20151377262301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;12.0;120.0;1242.0;3;1242.0;1242.0;2;2
201513772624;20151377262401;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;121.0;1242.0;3;1242.0;1242.0;2;2
201513772625;20151377262501;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;126.0;1242.0;3;1242.0;1242.0;2;2
201513772626;20151377262601;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;25.0;129.0;1242.0;3;1242.0;1242.0;2;2
201513772627;20151377262701;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;3.0;131.0;1242.0;3;1242.0;1242.0;2;2
201513772628;20151377262801;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;19.0;136.0;1242.0;3;1242.0;1242.0;2;2
201513772629;20151377262901;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;2.0;140.0;1242.0;3;1242.0;1242.0;2;2
201513772630;20151377263001;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;16.0;144.0;1242.0;3;1242.0;1242.0;2;2
201513772631;20151377263101;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;4.0;147.0;1242.0;3;1242.0;1242.0;2;2
201513772632;20151377263201;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;3.0;148.0;1242.0;3;1242.0;1242.0;2;2
201513772633;20151377263301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;13.0;149.0;1242.0;3;1242.0;1242.0;2;2
201513772634;20151377263401;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;6.0;155.0;1242.0;3;1242.0;1242.0;2;2
201513772635;20151377263501;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;6.0;163.0;1242.0;3;1242.0;1242.0;2;2
201513772636;20151377263601;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;6.0;167.0;1242.0;3;1242.0;1242.0;2;2
201513772637;20151377263701;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;6.0;175.0;1242.0;3;1242.0;1242.0;2;2
201513772638;20151377263801;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;2.0;176.0;1242.0;3;1242.0;1242.0;2;2
201513772639;20151377263901;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;3.0;182.0;1242.0;3;1242.0;1242.0;2;2
201513772640;20151377264001;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;8.0;184.0;1242.0;3;1242.0;1242.0;2;2
201513772641;20151377264101;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;202.0;1242.0;3;1242.0;1242.0;2;2
201513772642;20151377264201;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;4.0;204.0;1242.0;3;1242.0;1242.0;2;2
201513772643;20151377264301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;5.0;208.0;1242.0;3;1242.0;1242.0;2;2
201513772644;20151377264401;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;209.0;1242.0;3;1242.0;1242.0;2;2
201513772645;20151377264501;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;214.0;1242.0;3;1242.0;1242.0;2;2
201513772646;20151377264601;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;4.0;216.0;1242.0;3;1242.0;1242.0;2;2
201513772647;20151377264701;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;27.0;236.0;1242.0;3;1242.0;1242.0;2;2
201513772648;20151377264801;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;2.0;237.0;1242.0;3;1242.0;1242.0;2;2
201513772649;20151377264901;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;259.0;1242.0;3;1242.0;1242.0;2;2
201513772650;20151377265001;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;265.0;1242.0;3;1242.0;1242.0;2;2
201513772651;20151377265101;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;9.0;267.0;1242.0;3;1242.0;1242.0;2;2
201513772652;20151377265201;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;8.0;281.0;1242.0;3;1242.0;1242.0;2;2
201513772653;20151377265301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;2.0;282.0;1242.0;3;1242.0;1242.0;2;2
201513772654;20151377265401;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;285.0;1242.0;3;1242.0;1242.0;2;2
201513772655;20151377265501;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;2.0;309.0;1242.0;3;1242.0;1242.0;2;2
201513772656;20151377265601;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;12.0;311.0;1242.0;3;1242.0;1242.0;2;2
201513772657;20151377265701;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;8.0;323.0;1242.0;3;1242.0;1242.0;2;2
201513772658;20151377265801;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;342.0;1242.0;3;1242.0;1242.0;2;2
201513772659;20151377265901;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;388.0;1242.0;3;1242.0;1242.0;2;2
201513772660;20151377266001;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;16.0;421.0;1242.0;3;1242.0;1242.0;2;2
201513772661;20151377266101;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;425.0;1242.0;3;1242.0;1242.0;2;2
201513772662;20151377266201;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;9.0;455.0;1242.0;3;1242.0;1242.0;2;2
201513772663;20151377266301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;4.0;456.0;1242.0;3;1242.0;1242.0;2;2
201513772664;20151377266401;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;22.0;477.0;1242.0;3;1242.0;1242.0;2;2
201513772665;20151377266501;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;481.0;1242.0;3;1242.0;1242.0;2;2
201513772666;20151377266601;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10397;1039705;30397;1;0;13;1;1;34;1;1;0.0;1;0.0;0;0;0;0.0;1.0;301.0;1242.0;3;2055.0;1947.0;2;2
201513772667;20151377266701;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10693;1069302;30693;2;0;47;2;2;54;2;2;0.0;1;0.0;0;0;0;0.0;1.0;5.0;1242.0;3;1998.0;1797.0;2;2
201513772668;20151377266801;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10693;1069302;30693;2;0;47;2;2;54;2;2;0.0;1;0.0;0;0;0;0.0;2.0;161.0;1242.0;3;1998.0;1797.0;2;2
201513772669;20151377266901;3;2015;1;12892;1289203;32575;0;0;6;0;0;91;11042;1104203;30647;3;0;39;3;3;44;3;3;0.0;2;0.0;0;0;0;0.0;1.0;594.0;1242.0;3;2446.0;2052.0;2;2
201513772670;20151377267001;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10693;1069302;30693;2;0;47;2;2;54;2;2;0.0;1;0.0;0;0;0;0.0;1.0;157.56;1242.0;3;1998.0;1797.0;2;2
201513772670;20151377267003;2;2015;1;10693;1069302;30693;1;0;47;1;1;54;12892;1289203;32575;4;0;6;4;4;91;4;4;0.0;1;0.0;0;0;0;0.0;1.0;162.44;670.0;2;2060.0;1797.0;2;2
201513772671;20151377267101;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10693;1069302;30693;2;0;47;2;2;54;2;2;0.0;1;0.0;0;0;0;0.0;1.0;175.32;1242.0;3;1998.0;1797.0;2;2
201513772671;20151377267103;1;2015;1;10693;1069302;30693;1;0;47;1;1;54;12892;1289203;32575;4;0;6;4;4;91;5;5;0.0;0;0.0;0;0;0;0.0;1.0;157.68;1797.0;4;1797.0;1797.0;2;2
201513772672;20151377267201;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10693;1069302;30693;2;0;47;2;2;54;2;2;0.0;1;0.0;0;0;0;0.0;1.0;249.55;1242.0;3;1998.0;1797.0;2;2
201513772672;20151377267203;1;2015;1;10693;1069302;30693;1;0;47;1;1;54;12892;1289203;32575;4;0;6;4;4;91;5;5;0.0;0;0.0;0;0;0;0.0;1.0;224.45;1797.0;4;1797.0;1797.0;2;2
201513772673;20151377267301;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;178.0;1242.0;3;2584.0;2329.0;2;2
201513772674;20151377267401;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;2.0;180.0;1242.0;3;2584.0;2329.0;2;2
201513772675;20151377267501;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;188.0;1242.0;3;2584.0;2329.0;2;2
201513772676;20151377267601;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;265.0;1242.0;3;2584.0;2329.0;2;2
201513772677;20151377267701;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;266.0;1242.0;3;2584.0;2329.0;2;2
201513772678;20151377267801;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;281.0;1242.0;3;2584.0;2329.0;2;2
201513772679;20151377267901;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;567.0;1242.0;3;2584.0;2329.0;2;2
201513772680;20151377268001;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;586.0;1242.0;3;2584.0;2329.0;2;2
201513772681;20151377268101;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;10821;1082103;30852;5;0;24;5;5;35;6;6;0.0;1;0.0;0;0;0;0.0;1.0;595.0;1242.0;3;2584.0;2329.0;2;2
201513772692;20151377269201;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;116.0;1242.0;3;1431.0;1246.0;2;2
201513772693;20151377269301;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;252.0;1242.0;3;1431.0;1246.0;2;2
201513772694;20151377269401;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;275.0;1242.0;3;1431.0;1246.0;2;2
201513772695;20151377269501;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;350.0;1242.0;3;1431.0;1246.0;2;2
201513772696;20151377269601;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;5.88;1242.0;3;1431.0;1246.0;2;2
201513772696;20151377269603;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;5.12;1246.0;3;1246.0;1246.0;2;2
201513772697;20151377269701;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;141.12;1242.0;3;1431.0;1246.0;2;2
201513772697;20151377269703;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;122.88;1246.0;3;1246.0;1246.0;2;2
201513772698;20151377269801;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;144.33;1242.0;3;1431.0;1246.0;2;2
201513772698;20151377269803;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;125.67;1246.0;3;1246.0;1246.0;2;2
201513772699;20151377269901;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;1.0;3;1.0;0;1;1;0.0;1.0;155.25;1242.0;3;1242.0;1246.0;2;2
201513772699;20151377269903;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;155.75;1246.0;3;1246.0;1246.0;2;2
201513772700;20151377270001;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;223.44;1242.0;3;1431.0;1246.0;2;2
201513772700;20151377270003;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;194.56;1246.0;3;1246.0;1246.0;2;2
201513772701;20151377270101;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;223.98;1242.0;3;1431.0;1246.0;2;2
201513772701;20151377270103;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;195.02;1246.0;3;1246.0;1246.0;2;2
201513772702;20151377270201;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;227.19;1242.0;3;1431.0;1246.0;2;2
201513772702;20151377270203;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;197.81;1246.0;3;1246.0;1246.0;2;2
201513772703;20151377270301;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;2.0;256.59;1242.0;3;1431.0;1246.0;2;2
201513772703;20151377270303;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;2.0;223.41;1246.0;3;1246.0;1246.0;2;2
201513772704;20151377270401;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;273.16;1242.0;3;1431.0;1246.0;2;2
201513772704;20151377270403;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;237.84;1246.0;3;1246.0;1246.0;2;2
201513772705;20151377270501;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;289.73;1242.0;3;1431.0;1246.0;2;2
201513772705;20151377270503;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;252.27;1246.0;3;1246.0;1246.0;2;2
201513772706;20151377270601;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;296.68;1242.0;3;1431.0;1246.0;2;2
201513772706;20151377270603;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;258.32;1246.0;3;1246.0;1246.0;2;2
201513772707;20151377270701;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;336.77;1242.0;3;1431.0;1246.0;2;2
201513772707;20151377270703;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;293.23;1246.0;3;1246.0;1246.0;2;2
201513772708;20151377270801;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;365.1;1242.0;3;1431.0;1246.0;2;2
201513772708;20151377270803;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;317.9;1246.0;3;1246.0;1246.0;2;2
201513772709;20151377270901;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11259;1125903;30194;6;0;48;0;0;74;7;7;0.0;1;0.0;0;0;0;0.0;1.0;390.22;1242.0;3;1431.0;1246.0;2;2
201513772709;20151377270903;1;2015;1;11259;1125903;30194;2;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;8;8;0.0;0;0.0;0;0;0;0.0;1.0;339.78;1246.0;3;1246.0;1246.0;2;2
201513772710;20151377271001;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;237.0;1242.0;3;2557.0;2311.0;2;2
201513772711;20151377271101;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;390.0;1242.0;3;2557.0;2311.0;2;2
201513772712;20151377271201;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;582.0;1242.0;3;2557.0;2311.0;2;2
201513772713;20151377271301;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;225.09;1242.0;3;2557.0;2311.0;2;2
201513772713;20151377271303;2;2015;1;11278;1127802;30852;3;0;51;3;3;38;12892;1289203;32575;4;0;6;4;4;91;10;10;0.0;1;0.0;0;0;0;0.0;1.0;213.91;1184.0;3;2430.0;2311.0;2;2
201513772714;20151377271401;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;178.22;1242.0;3;2557.0;2311.0;2;2
201513772714;20151377271403;2;2015;1;11278;1127802;30852;3;0;51;3;3;38;12892;1289203;32575;4;0;6;4;4;91;11;10;0.0;1;0.0;0;0;0;0.0;1.0;181.78;1218.0;3;2608.0;2311.0;2;2
201513772715;20151377271501;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11278;1127802;30852;7;0;51;6;6;38;9;9;0.0;1;0.0;0;0;0;0.0;1.0;228.49;1242.0;3;2557.0;2311.0;2;2
201513772715;20151377271503;1;2015;1;11278;1127802;30852;3;0;51;3;3;38;12892;1289203;32575;4;0;6;4;4;91;12;11;0.0;0;0.0;0;0;0;0.0;1.0;206.51;2311.0;5;2311.0;2311.0;2;2
201513772716;20151377271601;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;126.4;1242.0;3;1242.0;1242.0;2;2
201513772716;20151377271602;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;13;12;0.0;1;0.0;0;0;0;0.0;1.0;166.6;775.0;2;1637.0;1242.0;2;2
201513772717;20151377271701;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11540;1154003;30615;8;0;48;0;0;74;14;7;0.0;1;0.0;0;0;0;0.0;1.0;171.0;1242.0;3;1770.0;715.0;2;2
201513772718;20151377271801;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;205.42;1242.0;3;1242.0;1242.0;2;2
201513772718;20151377271802;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;15;13;0.0;1;0.0;0;0;0;0.0;1.0;205.58;528.0;2;1243.0;1242.0;2;2
201513772719;20151377271901;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;209.42;1242.0;3;1242.0;1242.0;2;2
201513772719;20151377271902;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;15;13;0.0;1;0.0;0;0;0;0.0;1.0;209.58;528.0;2;1243.0;1242.0;2;2
201513772720;20151377272001;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;239.9;1242.0;3;1242.0;1242.0;2;2
201513772720;20151377272002;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;15;13;0.0;1;0.0;0;0;0;0.0;1.0;240.1;528.0;2;1243.0;1242.0;2;2
201513772721;20151377272101;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;270.89;1242.0;3;1242.0;1242.0;2;2
201513772721;20151377272102;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;15;13;0.0;1;0.0;0;0;0;0.0;1.0;271.11;528.0;2;1243.0;1242.0;2;2
201513772722;20151377272201;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;283.89;1242.0;3;1242.0;1242.0;2;2
201513772722;20151377272202;2;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;15;13;0.0;1;0.0;0;0;0;0.0;1.0;284.11;528.0;2;1243.0;1242.0;2;2
201513772723;20151377272301;1;2015;1;12892;1289203;32575;0;0;6;0;0;91;10423;1042302;30423;0;0;48;0;0;74;0;0;0.0;0;0.0;0;0;0;0.0;1.0;266.18;1242.0;3;1242.0;1242.0;2;2
201513772723;20151377272302;3;2015;1;10423;1042302;30423;4;0;48;2;2;74;12892;1289203;32575;4;0;6;4;4;91;16;14;0.0;2;0.0;0;0;0;0.0;1.0;266.82;528.0;2;1245.0;1242.0;2;2
201513772724;20151377272401;2;2015;1;12892;1289203;32575;0;0;6;0;0;91;11618;1161802;31703;9;0;34;7;7;21;17;15;0.0;1;0.0;0;0;0;0.0;5.0;5.0;1242.0;3;2746.0;2454.0;2;2
